reviewId,userName,rate,reviews_text,tanggal reviews
65c21f5c-100f-43a7-8297-5fca7f43c251,aziz mustofa,5,"ada yang kurang, min. untuk pembayaran e-comerce, tolong untuk pembayaran 'shoope' ditambahkan dong. satu lagi ditambahi juga dong menu 'transfer bank'.",2020-08-18
e5a2736b-a635-4faf-901a-542be51e830f,mbah noyo,1,"buat isi pulsa error' katanya nominal voucher salah padahal sdh dipilih voucher yg disediakan,terus ada lagi erorr 401unauthorized,gimana mau manfaatin pulsa yg ada klo error' terus,",2020-08-18
b8c29a49-0154-4e27-a87a-e8bbb5182041,husen husen,5,ok,2020-08-13
c2cbd6ab-09bd-4a33-abd3-e3b15c850818,arif purwanto,5,"jooo mantap,,id ( qcnhyz)",2020-08-13
f245a141-90c4-494a-aa55-9870325090cd,sitihoerun anisa,1,"jangan pada mau oiii gabung di aplikasi ini bikin emosi jiwa keuntungan ga dapet eror mulu yg ada saldo 200 gw terhambat ga bisa di pake apa""",2020-08-09
8732dca0-1ffc-48be-9168-b603a6da9682,fadhis abi,1,"kalau bukan kewajiban dari kantor gak akan saya pakai aplikasi ini. untuk beberapa menu pembelian gak bisa digunakan. sudah lapor ke cs, cuma buang pulsa, bilangnya lagi ada peremajaan. masa sampai seminggu lebih gak bisa dipakai.",2020-08-09
32fcd01e-5797-431a-aba3-a519b80669b3,evan krisna,1,bikin gedeg aplikasi ini maska saldo banyak kita mo isi gopay. dibilang saldo nggak cukup,2020-08-09
fc583de2-e761-4558-915c-d09252bad1fa,robi kurniawan,2,"harus lebih ditingkatkan lagi sistem koneksi ke servernya, kalopun ada gangguan maka 1×24 jam mohon diperbaiki lagi. jangan sampe mitranya banyak yang beralih ke ppob lain. terimakasih",2020-08-08
141daaca-853c-456e-b802-6c1d955f88db,dirman_official sj15,5,"saya suka dengan aplikasi posfin, sangat bermanfaat dalam kehidupan sehari-hari,",2020-08-04
b24214a5-8ea5-4f2b-b7f9-6d3ef85564d2,cek mun channel,3,oke lengkap,2020-08-04
c367bc20-eb8d-420d-8d46-1a53bd9c5b08,endang rina,1,"aplikasi tiba""dinon aktivkn mnta bntuan sana sini susah mna saldo masih ada ga bisa dicairkn smpe skrng kaga ada tanggepan😪😪mls bgt pke aplikasi ini...laba ga seberapa modal ngndap tba""dinon aktivkan rugi berat..",2020-07-31
5bc9d78e-03ce-4051-a7ea-dc476620e3aa,last kiss,1,no pengaduan : 25773 an : dorismon kbarnya gmn om? top up tgl 24 smp skrg blm masuk.. ditanya tnggu up date trs.. gmn sich om.. 1jt bgi kmi bkn uang yg kcil loch.. utk skarang bintang 1 dlu ntr klu nnti top up nya masuk ditambahin 4. trims,2020-07-29
04895e9e-0d42-4e31-81f6-a0e22c3fb606,malik tio,1,buat aplikasi posfin saya sangat2 kecewa dengan aplikasi ini knpa gak ada prabayar buat shopee?? dan lain-lain banyak yg hilang gak jelas amat ini aplikasi,2020-07-28
cbe2880b-2a91-4333-aafd-ff6bbd32dc01,febri yefika,4,dicoba dulu...😉😉😉,2020-07-27
04a2a2d6-3be1-43a8-86ff-ba4111e7192f,mh.mustofa tofa,1,biaya admin pertagas sangat mahal,2020-07-26
7035fe0f-e5e3-48c1-b44f-555bbd3524fa,lestari. p.a.,1,kebanyakan ulasan pada kurang puas kenapa ??,2020-07-22
b0df5690-0808-4801-87c1-a0991d2d0adc,baihaqqi ahmad official,1,"harga mahal, orang lain julan pulsa 10k 12rb, lah disini malah modalnya lebih mahal dari 12k, mikir oi bikin aplikasi, trus di tempat saya sudah bisa bayar air lewat kantor pos tapi kok di pospin aplikasi belum bisa, kurang update nih",2020-07-21
68977186-25ce-4922-ac72-d6f81cbd1fa1,koswara cahya sundawa,5,top markotop,2020-07-17
93367ec7-18fe-4758-8a27-9e108bda1279,muhammad rusmanadi,3,tolong bantu agar fitur ganti ubah fee admin,2020-07-17
9c2b30c0-acbe-4819-8fc5-0fad346d8f70,iwan ridwan,5,alhamdulillah,2020-07-15
66a3c590-6a33-4cac-a21a-e061d1494fdd,taufik ismail,3,"kok stiap pembelian ada adminnya, nah agen dapat untung apa dong? beli gas 50ribu, potong deposit 53ribu. harga jualnya dinaikin, pelanggan protes. gimana ini? 😂 mohon dievaluasi potongan adminnya. biar kami agen tdk kehilangan pelanggan & juga keuntungan. tks",2020-07-15
f56624e5-afdb-4cb0-9e87-e11998672697,validio dito islam,1,gimana sih isi pulsa 100k gak masuk padahal saldo udah berkurang,2020-07-14
4392034d-38a4-404b-938a-5b7207c7d052,dafit h,1,"ribet daftarnya, pantes dari segala segi kalah bersaing dengan pihak swasta.",2020-07-11
e09f81da-1f7d-409c-8504-d003d7ef6988,dina novper,3,setelah di perbarui angka saldo malah keliatan separo. mantap 🙄,2020-07-10
f71a6211-bdf4-4fa5-8326-92c7b87cdf49,susan hastika,4,"ga bisa masuk terus,, alasanya belum terverivikaai akunya,, infodong mesti gimna",2020-07-08
1b3e8509-703e-476b-bb46-d4c717569f87,habibie habibullah,3,"kenapa, untuk pembayaran pbb transaksi gagal trus yak..",2020-07-08
32c9d30e-ae4f-4c57-b301-396b71592953,wiyan risqi chanel,5,top,2020-07-06
b49df05a-5eed-4acd-baac-090b3880179e,wak gucci,1,jangan deh,2020-07-04
53c19b4c-f66e-40b0-bc3a-e88ce11dc6c5,erna wati,3,"klo dibandingkan dngn aplikasi satunya,, keuntungan nya lebih sedikit,, udh gitu komisi yg kita terima sama yg ditambahin ke saldo pasti dikurangi,, apa komisi kita ada adminnya juga? sama minta diadain topup saldo via bri donk",2020-07-03
a9d94f7b-53c1-4ed2-aa39-cf4757c27b8b,awye gondrong,1,aplikasi kenthir... dana.. ovo .. pada di ilangin... pe'a... sayang aja kalo kantor g wajibin pake ni app dah gw apus dari dulu...,2020-07-03
e77053f8-3567-43d8-b83f-a2a3c0d4ad40,mr. nobody,5,good,2020-07-03
afe65509-2399-452d-93b3-0133b9f2e150,iyank torres,3,"gak ngerti aplikasi ini sekelas bumn kok harga pulsa ada biaya admin nya? kalau begitu kita sebagai agen dapat untung nya gimana? bukanya untung malah impas ,harga modal sama harga jual sama aneh",2020-07-02
6e14ecbd-9ebd-4098-af2d-8b3b38300572,rizky channel,2,"kasih ⭐ 2 dulu, klo pdam palangka raya sudah ada baru ditambah jdi ⭐5",2020-07-02
e392e3d5-8917-45bd-808c-b164761011fd,soni gundara alfaris,1,"lah gimana ini daftar aja ribet, uninstall aja aplikasi gak guna, habisin kuota aja 😪",2020-07-02
32cfb043-4560-4cf6-af5a-630a40934208,asna asna,1,"gimana cara masukx ya.uda daftar,..stpi setiap mau masuk selalu selalu ad pemberitahuan akun blom d verifikasi..jdi bingung..saya kasih bintang 1 dlu.",2020-07-02
777826ff-526c-4c68-89ad-83498ef5be67,choiri moch,1,payah sudah regitrsi.....tetep aja gak bisa dimanfaatin...,2020-07-01
960f8351-3a11-4e45-bfdc-4003c8de36e0,andryana susilo,1,fitur dari menu e-money nya knpa banyak di hilangkan...??,2020-06-30
dfe96c3a-2b37-43a7-a6cd-66c6b64e6a5a,karna awaludin,1,mau daftar ajh ribet ga kaya aplikasi lain pake. kode master segala????,2020-06-27
f42dc0fc-9158-436f-9803-0212fef1303f,firdaus aa19,1,"makin hari bukannya membaik, fitur kredit plus hilang, pbb kabupaten wajo ada tapi tidak bisa ditransaksikan sama sekali...!",2020-06-27
816bffd9-4c4a-47ea-b981-dc79dff7298b,rohana barus,3,kok susah daftar ? ni saya kasih bintang 3 dulu lah kalau soal aplikasi saya blum tau,2020-06-25
61fe4a47-d223-45c4-8c0c-108a2fe0ae89,heru sihwa,5,gimana cara dapatkan kode master ya,2020-06-18
294b83ca-cfb2-4dba-9869-2e66bf47c505,marini mungil,4,"sekarang gk bisa di print dulu ya harus bayar baru prin, kemaren kemaren bisa di print dulu",2020-06-17
57eabfb9-b62e-4996-b598-2b792e5ee20e,moh arifin,3,pdam kota payakumbuh kok dak ada mohon ditambahkan pdam kota payakumbuh tks,2020-06-16
35171a0c-d413-4ade-b434-7b3ca6d17b08,maria goreti,5,bagus sekali dan lengkap,2020-06-14
99dc18cb-ce4d-4890-b517-a7c7f3612046,haru meno farhan,4,"kasih bintang 4 dulu deh. komplain aja neh, kok bayar pbb kab. bintan kepulauan riau tidak bisa ya? kalau dikantor pos nya malahan bisa",2020-06-13
8e648ae1-2f11-4fb3-a333-5596cccbea19,nuraqila nuraqila,5,sangat membantu,2020-06-11
3991bf82-58fd-4e38-a2ca-5bab6a150413,ahmad01 nita,1,"saya sudah download ,mau masuk aplikasi tidak bisa karena di minta kode master tanya ke cs gk ada respon sama sekali",2020-06-10
a44553c5-480c-4ee2-bdef-e22e6531d9d9,rindu chanel,5,lebih mudah aman banyak menu pembayaran nya kalo bisa top up melalui semua bank biar tambah lengkap,2020-06-10
0122cd66-3af6-4bc5-a6e1-1dbb23862e2b,muhammad zulhilmi lubis,1,"susah daftar, sekali daftar sudah 4hr masih aja blm login karna belum selesai verifikasi, di email gak pernah balas",2020-06-07
e6bd3b75-6514-4a65-91fa-f2fd0c09bc28,a rahman010919,5,top,2020-06-06
9daeb0cc-060d-4c79-972b-3cc76b8bd6e5,david alden sinaga,4,mantap,2020-06-05
ea4aae30-4c42-41b4-899d-3ce6842bb1cc,azhari azhari,5,kenapa pembayaran cicilan capellah masih belum bisa..,2020-06-04
ceb40eec-4bfc-4ae9-905e-38a72b5bce6c,yasin abudi,5,apk mantap mempermudah transaksi yg mau join masukan kode qbcok2,2020-06-04
be025f13-94f9-4746-97d9-d11d324d7d19,ika insyiroh,1,cara mendapat kode agen bagaimana ya?,2020-06-02
7460369a-100d-4395-9af3-c02465f08777,yana cleo,4,"mohon ditambahkan deposite via bank bri dong min ,hbs siap trx bagian bawah tolong dimunculkan tombol prit out biar trx lansung bisa di print jd tak perlu ke histori dulu baru di print , semoga semakin bagus y posfinn",2020-06-02
2ac278ca-465b-4610-b664-0cefe9449b27,satria pali,5,"tadi saya dafar kok tidak bisa, takut ktp sma foto saya",2020-05-29
8eb48bdd-70c3-4fda-8e9f-49c289e84929,i putu widastra,3,"tolong print struknya dirapikan lagi,, font untuk token listrik dibuat lebih besar dari font yang lainnya,, agar ada perbedaan,, biar pelanggan lebih gampang membedakan yang mana nomor tokennya,,, terima kasih sebelumnya 🙏🙏",2020-05-27
cba4775d-5c5e-488f-a304-81a821564545,wina ramadhani,1,"kecewa tingkat tinggi dengan posfin, topup saya senilai 15 juta hingga saat ini tidak ada kabar, dia pikir 15 ribu..... dari tgl 20 mei saya topup tidak masuk tapi sampai saat ini tidak ada solusi.....pelayanannya benar2 kurang memuaskan",2020-05-27
e1bab542-36ba-4ad5-84bf-54d3f49608dc,sri wahyati sri,5,sagat bagus dan mudah transaksi,2020-05-27
5477c7bf-df49-4c80-a39c-88a72bb49739,febri yanto,5,assalamualaikum. saya suka banget dengan aplikasi ini. transaksi lancar dan cepat. tapi saya ingin sekali ada menu baru seperti transfer uang .pokok ya oklah . maju terus posfin dan selalu maju kwdepan ya dan ada pembaharuan baru lagi amiinn.,2020-05-26
56288a0b-aaeb-4f17-af7e-52aafa5e78bb,abank juve,5,"aplikasi ok baget cm saya mau kasih masukan untuk pembayaran pdam selama 2bulan tolong di bisakan lg di tambah untuk deposit va bni di adakan,trims",2020-05-23
54e99dc5-7d71-4d93-93b1-e232969d2fa0,nur saadaturrohmah,5,ok,2020-05-20
46d3cfbe-614c-4790-b231-0864011a1833,mudri yasin,2,"saya baca ulasan tmn2, kok lebih banyak kompleinnya dari pada kepuasan pengguna ya... berarti mending pake metro reload atau bebas bayar. registrasi gampang, sederhana, gratis dan cs yang quick respon",2020-05-16
2ed777cd-ffea-418a-be6b-2e20418f65c9,ahmad subhan,1,"kenapa hari tidak bisa login, password invalid",2020-05-15
edff28b2-ca0c-4acf-8adc-67b893cb8444,herayati herayati,4,bagus apllkasinya klo bisa ada tambahan tranfer uang,2020-05-14
119353e5-9c5b-4f30-b5c1-415e9322bc46,morea gayang,1,"di jaman terbuka sekarang, masa masi pake kode master agen ?? ini bumn macam apa ini, saya mau terdaftar langsung sebagai agen utama bukan dowline/ kaki tangan agen utama. saya baru mau daftar, tapi setelah minta kode master agen saya kaget dan kok semua pada komplain ?? jadi miriss.. bumn kok pake keagenan, bisa bangkrut lagi ni.🇮🇩🇮🇩🇮🇩",2020-05-13
c65fee29-be97-4fa7-b23b-51458be5210b,agi ferigrina,2,"udah 27 jam topup saldo 3.5jt masih belum masuk juga..,gmana nih??? wa cs suruh tggu terus...",2020-05-13
a79f21d2-b9ca-43f5-918e-5f8cc02badc9,erwin fosil,3,"kenapa login tidak bisa,,captcha tidak valid",2020-05-02
6426e3b1-0c18-400d-8f6d-24c5c75e0cf1,supriyadi,3,komisi bulan ke 4 kenapa hilang/ tidak ada? kenapa tidak masuk saldo?,2020-05-02
d8392a25-1811-47aa-a36e-d3584a997580,joko santoso,5,jos,2020-04-29
33366204-6b98-4fc9-8e09-306f1d0133bb,pengguna google,5,top,2020-04-28
8323adb3-33b9-47f0-b3a7-703c2b5a768d,pengguna google,1,setelah update ..printer bluetooth gak bisa konek ke printrernya,2020-04-28
09b1a949-fe39-435c-99ee-9c2e10ab5865,pengguna google,1,knapa e samsat jatim kok biling tdk terdaftar,2020-04-22
b00692cb-e2bd-46b8-bafc-bd0459aa10cb,pengguna google,5,"sejauh ini sudah bagus, namun saran saya adalah, mohon agar disediakan fitur untuk menyimpan nomor2 pelanggan, baik nomor telpon, nomor id listrik, nomor token, nomor bpjs, dan lain. hal ini untuk mempercepat pelayan, tidak perlu ketik satu persatu angka angka setiap transaksi.",2020-04-22
b804a225-18f6-4229-9240-98de0dd0ce00,pengguna google,4,mantap,2020-04-17
ed38f293-551b-41c9-bde1-75a6329b9e19,pengguna google,1,kok susah ya daftar member sekarang,2020-04-16
0ba583e0-5f85-4bce-b762-fdceb19f7a85,pengguna google,5,top,2020-04-15
853ecf82-56fe-4f07-acff-60ae39612cc5,pengguna google,5,mantap,2020-04-10
1ff0ed62-46dd-45fe-b991-2bc7cf6d809c,pengguna google,1,"sudah berulang kali download dan coba log in, em sms otp nya gx muncul2",2020-04-10
65a830d7-7457-4663-a4da-c552ab1359c6,pengguna google,1,"saya sudah install aplikasinya. tapi udah dua hari registrasi gagal terus, keterangan selalu terjadi kesalahan sistem. registrasi via laptop di minta kode master agen. bisa di jelaskan soal ""kode master agen.?""",2020-04-09
92ad91d9-be51-4070-90e3-3ee34b807b3c,pengguna google,1,status agen unapproval....ini gmn sih agennya...g bisa daftar lagi....,2020-04-07
14b11800-9016-4f64-b685-8a633bb0f5c5,pengguna google,1,"saya unduh dan install aplikasi ini,,tapi daftar akun selalu gagal.. sepertinya apk ini sudah wafat. tapi kok masih ada di play store.. harusnya udah masuk tong sampah..",2020-04-06
55d32b58-69e5-41b6-92d9-f16d62654639,pengguna google,2,cek dan bayar tagihan pdam gianyar no pelanggan 4 angka tidak bisa button tagihan abu2,2020-04-06
6b67d848-a6a1-4163-ba04-e2fe009fb4e7,pengguna google,1,mau daftar tapi gak bisa.,2020-04-05
11320b70-75ce-4df4-b17b-9d214fdc0f54,pengguna google,5,"kenapa va bni dihilangkan ya?? harusnya tetap ada & ditambah va bri, biar mempermudah deposit... terimakasih",2020-04-05
f7b30887-a13d-4c2e-9c59-c2291be86ba9,pengguna google,1,klik daftar log in > masukkan no handphone > next > coba lagi > balik ke awal lagi. terus aja sampe batre handphone habis !,2020-04-03
6a142d8c-8522-4e45-a552-8c46c9a8eb1e,pengguna google,2,utk daftar gmn caranya? klik daftar kesalahan sistem terus,2020-04-03
e7a0a2d9-95dd-4d54-96dd-e4beeb3d46be,pengguna google,5,"mantap, hanya pos fin pembayaran tagihan lengkap dan terpercaya",2020-04-02
3d83de55-5501-4b77-a18e-7d494f4e26fa,pengguna google,5,lengkap dan simpel,2020-04-02
ef393a95-ed0e-4873-a9e7-4ff038b6e377,pengguna google,3,tes|cek,2020-04-01
a7e88cda-16cf-4cc2-9dce-a467cfc942d0,pengguna google,5,saya kesulitan untuk dafart kesalahan teknis terud apa lagi gangguan yah,2020-04-01
57319254-e296-41a1-8227-525a0a6a7889,pengguna google,1,pelit komisi,2020-03-30
b6cc029e-ee01-4ce3-9773-4a329d8bb798,pengguna google,1,percuma pake kalo sdh di install ga di approve sm agen,2020-03-29
f69a133b-8d32-47aa-9f43-59c2322978c2,pengguna google,5,"transaksi lancar jaya,, cuma rewardnya kadang-kadang tiap bulan tidak tentu.",2020-03-28
409dc6e5-1aae-4357-90eb-c5fae1a0420a,pengguna google,5,sangat membantu,2020-03-26
37e74039-0b56-41eb-9d8c-93ceafa12946,pengguna google,4,susah di instal,2020-03-25
c9342bfe-4ae4-485b-8981-dc5c56ea8bda,pengguna google,3,sangat membantu dalam trx...,2020-03-23
0c59144d-180a-450b-b332-0d74ff1172b3,pengguna google,5,"sdh okeh, tinggal tambahkan tarik tunai & setor tunai + transfer uang",2020-03-22
a221e251-e0c4-4423-b421-aa0f0677e66e,pengguna google,1,kq susah skali dftarny..ketrangan eror truss,2020-03-21
57a97b7d-11f5-41bc-bdf9-984707e71004,pengguna google,5,andai posfin komisinya transparan pasti lebih sempurna,2020-03-14
c8199e39-2870-4f40-9956-dbcca4c25dec,pengguna google,1,"sudah 3 hari saya coba mendaftar registrasi, namun tetap tidak bisa, apa memang sdh tidak bisa di gunakan aplikasi posfin ini ??",2020-03-11
0674541c-f42f-4f04-845f-39f209c44212,pengguna google,5,apakah bisa untuk boking tiket kai,2020-03-07
df856f6d-7aed-46b2-99a8-4df93b152dba,pengguna google,1,"payah pos fin,masak isi saldo 500.000,d kantor pos malah kenal admin 15.000, percuma saja sama sama pt.pos indonesia,jd nyesal saya,dari mn untung nya klw kyk gitu...",2020-03-06
421edf04-961c-4071-b415-38ce83b02756,pengguna google,2,aplikasi ini bisa d paralelkan ya?digunaka beberapa hp,2020-03-05
17749b6d-d338-41f0-9e93-ce056e641be3,pengguna google,2,"kmarin saya instal ulang kmputer & stelh selesai saya buka browser utk buka hlaman posfin. lalu saya msukkan kode agen dan pasword tp tidak ada respon, sya tidk bisa login smpai skarang. saya sdah kirim komplain lwat email tp gak ada blasan, lewat wa juga gak ada respon. mhn kpada bapak/ibu pimpinan posfin bantu sya agar bisa login di web lagi. kepada teman2 lebih baik pakai ppob lain seperti fastpay, cs sangat baik & ramah dan paling penting fast respon gak kayak posfin kajol alias kagak jolas",2020-03-04
c40a7eb5-9a82-43c5-95ef-d3abc5796469,pengguna google,1,kok ngak bisa daftar ya ?,2020-03-03
b4b6a3da-4d1a-4c91-8304-ce5cbd83adc7,pengguna google,5,posfin mantap....cuman tolong dong tambahin va bri...soalnya kalo va antar bank kena biaya admin nya lumayan... tolong d maksimalkan ya...selebihnya top markotop...👌,2020-02-26
5a1d7bcf-8ca8-4afd-8c4b-0761007c81ce,pengguna google,5,mohon untuk menambahkan deposit lewat va bri supaya lebih komplit,2020-02-26
7212d885-737a-4f10-a86e-5391d6f32a22,pengguna google,1,belum bisa masuk padahal udah isi data,2020-02-26
7cc33bd2-f890-48b5-9b8a-fc2173c975d7,pengguna google,1,payah bener deposit dikantor pos langsung dibilang gatau cara depositkan posfin ini.. gimana sih yg buat aplikasinya ini... jangan kebanyakn ambil untung dong.... masa deposit dri bank bayar lagi adminnya payah,2020-02-17
b52defd8-f64f-4ab8-96b4-e55a0e3b0ec8,pengguna google,2,saya mau regestrasi tapi gagal terus.hub cs no cs ngak ada,2020-02-13
a23a28f0-17f7-4fe6-a2d0-bc012c68b9de,pengguna google,4,di apk buat layanan castamer sevice ga ada,2020-02-11
61fa11fd-6b9e-4378-b72d-bea9e93708ca,pengguna google,1,sudah 2 minggu mendaftar gak aktif2 dan sudah transfer uang 100.000. kecewa dengan pelayanan yang gak ada solusi. i,2020-02-08
46b16b74-5ed3-48bb-9fa0-a40a13f51c9d,pengguna google,3,dafta nya susah banget.. gimana mau masuk.,2020-02-08
d45e5711-2ac4-4437-8b5f-c96c190dfbdd,pengguna google,1,daftarnya ribet gak seperti yang lain,2020-02-05
5aa655a0-beca-49e7-866a-35e88c1b7de6,pengguna google,5,good,2020-02-03
d542ec24-2e45-4413-aa85-bdd4088f6a09,pengguna google,2,fee itu masuk setiap tahggal berapa sich?? master agenya kurang bertanggung jawab,2020-01-30
dd4710c5-e278-4288-ad30-ab5be1c5ace8,pengguna google,5,"aplikasi lancar dan mudah dimengerti, sayang masih belum ada va bri. mohon kedepannya ditambahin min,..tks :d",2020-01-22
c0418e1b-006c-4e77-b79d-3938afa11eb1,pengguna google,5,fee admin ko kebagian 1300 ga 50:50,2020-01-17
44a3b1ad-2d95-4b77-b606-e00a451ef58f,pengguna google,3,"dulu di pospay bisa byr pbb kab.semarang sekarang ganti posfin malah gak bisa, tlg diubdate utk pbb kab.smrgnya!",2020-01-10
a75ed29d-0a9f-497f-a3b7-f1a7dcccc9c8,pengguna google,1,registrasinya susah,2020-01-09
f6971406-f018-4cc3-8630-363643df150f,pengguna google,1,susah sekali mau downloadnya,2020-01-07
4d04eb99-b08a-4ec6-b954-2854cbfc79f5,pengguna google,1,"setelah pospay beralih ke posfin pelanggan pada kabur. transaksi gagal melulu 3bulan pdam kab brebes ga bisa diakses tagihan pascabayar, transaksi gagal melulu",2020-01-06
946e6ab8-f580-4e40-bd0e-fb5e23ea7d1a,pengguna google,5,pembayaran mudah dan lancar ... apalagi cetak atuk ... sangat bangus. posfin pokonya 👍👍👍👍👍👍👍👍👍👍👍👍,2020-01-06
51cda8fe-2925-4bee-bd02-6775397e8c81,pengguna google,2,"bagai mana ini saya transaksi pulsa 100 rb udah 2 hari ga masuk masuk , saldo di posfin berkurang tapi pulsa engga masuk, bagai mana pertanggung jawaban nya. kalo kaya gini rugi dong saya.",2020-01-05
77f54c78-4672-42db-ad3c-d1439fadc987,pengguna google,5,mantap,2020-01-02
dab6bf45-68bc-459e-8943-d0304901b6f3,pengguna google,5,good,2019-12-31
845ce0e0-3dad-448f-8154-fb7c8b134033,pengguna google,1,"ini gimana posfin saya beli pulsa 100 ribu ga masuk2 udh 2 hari !!! , email ke helpdesk lamban telefon ke nomer layanan 2 nomer ga ada yang angkat !!?? tolonggggg di tindak lanjut dong ga profesional !",2019-12-30
5a1d196f-0d2b-4d61-8adc-8d114d257c34,pengguna google,1,tolong donk infonya sampai sekarang blum ada info data saya sudah diverifikasi.saya tidak transaksi,2019-12-27
90492d62-bc64-4ec5-9e77-1bf9dba3aeb0,pengguna google,5,lengkap menu nya,2019-12-23
3228274b-e4dd-4996-8b83-8e808d337c5f,pengguna google,5,aplikasi posfin bagus sekali saya suka dgn aplikasi saya lengkap untuk semua urusan pembayaran.,2019-12-19
073b42a1-dadb-4c14-94ff-a995b5f384d6,pengguna google,5,mantap,2019-12-16
3dc9f4c6-e8ea-4a55-a2a4-444a749df847,pengguna google,3,"kenapa tidak bisa loading iya, di keterangannya blm di verifikasi?",2019-12-15
72cca30d-f4d3-4a90-a40a-f9d0656f7b25,pengguna google,3,saya daftar lewat aplikasi..buat proses verivikasi kok lama ya,2019-12-13
a67918a5-ead3-459c-9bbf-4f00bac1b822,pengguna google,3,"perhitungan pembagian fee tidak jelas, dan sangat kecil fee yg dibagikan",2019-12-12
0cd79fa2-5ca0-44d2-84d3-b0cc91fe39a2,pengguna google,3,"mohon ditingkatkan dengan fitur perbankan seperti transfer uang, dll. terima kasih",2019-12-11
c71f4a2e-1b60-43a2-94d1-9ada2f25403e,pengguna google,5,good,2019-12-10
1bd9b9b1-7512-47b5-8f6d-bb7fb0a22535,pengguna google,3,"ka, tolong kedepannya posfin bisa di top up melalui bri/briva 🙏",2019-12-09
a8b6f959-ed0b-4bc6-8a8a-8648a64199f9,pengguna google,5,"tambah menu cetak, setelah transaksi",2019-12-09
77cd1748-e428-4d59-a918-9bb9d411bde9,pengguna google,4,baik,2019-12-04
80b7b8bc-c533-4e6f-8c85-eb1031a6df48,pengguna google,5,good app,2019-12-04
5f7590e8-bbd3-4ca5-8a52-246f6da844cb,pengguna google,2,struk nya belum tertata atau bisa dibilang belum rapih..,2019-12-03
6da0882b-3e67-4198-b28c-2c8cd7c18e98,pengguna google,5,good apps,2019-12-03
cbf88020-4241-45bf-ae20-00615b52aeef,pengguna google,1,lah! kok mau buat bayar token pln kenapa tidak bisa??? ini aplikasi apaan sih?????!!!!!???? jawaban nya selalu eror tak terdefinisi. ampun deh!!!,2019-12-01
b64af5a9-96f2-40ff-9a25-4a3232c14ad3,pengguna google,5,bagus sudah tersedia adira dan pdam kab tangerang,2019-11-29
5e8dca73-c69d-4cdc-b3ed-62581e220b9a,pengguna google,2,cara cek kode master agennya bagaimana? mau daftar.,2019-11-26
67967497-8e51-4154-92fb-e2c835396f3c,pengguna google,5,apk mantabe,2019-11-25
e6b612c9-ed75-41e2-9947-84cd62b3969e,pengguna google,1,ga ada tempat pengaduan.. sangat sangat tidak....jelas,2019-11-22
c30eed26-424c-4a37-bdff-7e74bd69bcb3,pengguna google,1,"sudah mendekati akhir bulan, namun fee belum juga diberikan. yang bikin aplikasi & managementnya ngapain aja, tidak becus. lagi dan lagi, fee terlambat dibayarkan. sekelas bumn tidak becus mengurus layanan!",2019-11-19
590bbd68-eac7-436f-b06f-90c4b7de6470,pengguna google,1,deposit saldo saya tidak masuk. dari pihak posfin sangat lambat dalam respon. mohon dibantu. karena hal top up ini saya sangat banyak mengalami masalah dan kendala. sampai saat ini sudah 3 jam lebih seposit saldo saya belum kunjung masuk ke saldo saya.,2019-11-19
21da15d6-11b1-43e7-ac6f-76edab06f28d,pengguna google,5,"coba dulu 4 x transaksi tapi komisi nya 0 ,,,,komisinya masuk ke saldonya tgl berapa ya?trima kasih",2019-11-10
f9c27f7e-13ed-4eb7-97f3-44ace4fdb4a3,pengguna google,1,"sudah 1 bulan lebih...komisi tidak masuk...payah posfin, komisi selalu o tidak di bayar..khususnya di pos subang",2019-11-10
02cd53ae-ea2f-4a67-a2e2-e19acd5ce3c0,pengguna google,5,aplikasi mantapp bisa transaksi di mana aja,2019-11-06
2e9b9180-5f9d-4fd2-a9f1-9c70d4ed0300,pengguna google,4,"sharing fee nya mohon ditingkatkan lagi,karena terlalu minim",2019-11-05
c5e3a4a6-4758-4e03-bf28-3a1da680df6e,pengguna google,1,aplikasi eror geblek. pakai isi pulaa saja tidak bisa,2019-11-02
4a1b9bb0-a2a6-4a98-9e1b-897a0f5471d6,pengguna google,4,pilihan top-up nya ditambahin dunk pak. bisa pakai bank bri,2019-11-02
65243ee1-e0bc-45bf-9b8d-6138551d2615,pengguna google,5,mantap cuman va mandiri gak bisa transaksi topup,2019-11-01
a21b8a38-b3f0-43ef-add9-1ae7988e6f39,pengguna google,1,tidak ada fitur tarik saldo.,2019-10-30
aa3241c3-e626-4414-87d2-ffade83ebadc,pengguna google,1,bagaimana cara mendapat kode master agen ??,2019-10-29
4920aade-0e30-48ad-8d9f-3350f92e8e92,pengguna google,5,"kalo bisa untuk transaksi x di tambahin lagi seperti pembuatan shopee,transfer uang atau tarik tunai",2019-10-28
c1efc4b9-d4e5-4e7c-8748-a93198fea372,pengguna google,5,sudah cukup baik. saran untuk pdam semarang kota kapan bisa mulai pelayanan,2019-10-26
0325684c-2e0e-417d-a48a-0fb7b6dcc26d,pengguna google,5,semooga tmbh maju,2019-10-25
a18fd15d-79f6-4a74-8946-89d9694e562a,pengguna google,1,daftar tidak bisa ok........,2019-10-25
