Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos indonesia tangerang,fikri hidayat,"pelayanan buruk, tidak ada respon saat di hubungi.",1,2016-08-15
kantor pos indonesia tangerang,hastuti kayla,lokasinya strategis..tellernya ramah2,5,2022-08-15
kantor pos indonesia tangerang,nurisah widiarti,sangat membantu dan tempatnya strategis,5,2023-08-15
kantor pos indonesia tangerang,riza ardiansyah,lokasinya di depan tangerang square,5,2019-08-15
kantor pos indonesia tangerang,benda langka,suka pending/ cancel paket orang...,2,2019-08-15
kantor pos indonesia tangerang,ina ina,terima kasih atas bantuan dan perhatiannya melalui telepon.,5,2020-08-15
kantor pos indonesia tangerang,ananda citrabella,tempatnya nyaman dan pegawainya ramah dan cantik cantik,5,2022-08-15
kantor pos indonesia tangerang,wawan kurniawan,"lengkap, cepat dan baik pelayanannnya",5,2022-08-15
kantor pos indonesia tangerang,k vin,petugas nya ramah2,5,2022-08-15
kantor pos indonesia tangerang,aryatun atun,pelayanan nya rama dan tempat nya nyaman,5,2022-08-15
kantor pos indonesia tangerang,khae rudin,kantor pos tangerang oke banget...,5,2021-08-15
kantor pos indonesia tangerang,elsam faraknimella,"pelayanan baik, cepat dan ramah",5,2022-08-15
kantor pos indonesia tangerang,marchel adisastra,"gimana mau maju,  siang 2 uda tutup",2,2018-08-15
kantor pos indonesia tangerang,anisa nurkumalasari,no.telfon kantornya bahkan tidak bisa dihubungi.,2,2019-08-15
kantor pos indonesia tangerang,sofie azrina varisha,ayo ke kantor pos,5,2022-08-15
kantor pos indonesia tangerang,gilbert clay,"kantor pusat di tangerang, pelayanan cepat dan ramah.",4,2016-08-15
kantor pos indonesia tangerang,sandra pratiwi,"nyaman, tellernya ramah2",5,2022-08-15
kantor pos indonesia tangerang,ferry rukmana,"pelayanan kendor, bumn nih ?",1,2020-08-15
kantor pos indonesia tangerang,tamauyab.,di telpon untuk cari informasi susahnya bukan main,1,2017-08-15
kantor pos indonesia tangerang,nisrina khalia,mantul lah pelayanannya.. . ..,5,2022-08-15
kantor pos indonesia tangerang,junari “petrux mezem” aninannya,siap mengantar paketan kita,5,2019-08-15
kantor pos indonesia tangerang,syarif rival alfarizi,lokasi strategis parkiran luas,5,2023-08-15
kantor pos indonesia tangerang,futuh al arifin,kantor pos terbaik,5,2019-08-15
kantor pos indonesia tangerang,khairul fauzi,tempat pembayaran paling menyenangkan,5,2022-08-15
kantor pos indonesia tangerang,aimanpasha,teknis ok tapi petugas pelayanan jutek,3,2017-08-15
kantor pos indonesia tangerang,mad dito,pelayanan kurang ramah sedikit,3,2021-08-15
kantor pos indonesia tangerang,dunia agustiano,"kantor pos tangerang, so good 👌 …",5,2019-08-15
kantor pos indonesia tangerang,andriyana,termasuk kantor pos mewah,5,2021-08-15
kantor pos indonesia tangerang,alifmuhamad 121,mau ngambil duit bisa ga ya,3,2021-08-15
kantor pos indonesia tangerang,rizal rizal,pelayanan nya bagus dan membantu,4,2020-08-15
kantor pos indonesia tangerang,sumantry suwandy,oke.,5,2024-08-15
kantor pos indonesia tangerang,iwan johnson m s,kantor pos yang cukup besar...,5,2018-08-15
kantor pos indonesia tangerang,catatan kecil,pelayanan nya oke punya,5,2020-08-15
kantor pos indonesia tangerang,arif setiawan,pelayanan tdk memuaskan,1,2020-08-15
kantor pos indonesia tangerang,mohammad sarip,jangkauannya sampe pelosok negeri,5,2021-08-15
kantor pos indonesia tangerang,imam hanafi (naffie),pelayanan cepat dan cekatan,5,2023-08-15
kantor pos indonesia tangerang,sakha elite cees,pelayanan harus di maksimalkan,1,2019-08-15
kantor pos indonesia tangerang,ahmad jamil,nomor telepon selalu sibuk..,1,2019-08-15
kantor pos indonesia tangerang,obi chuenx,pelayan nya mumuaskan,4,2021-08-15
kantor pos indonesia tangerang,ibnu adeputra,pelayanannya mantap jiwa,5,2021-08-15
kantor pos indonesia tangerang,omet fatamorgana,"pelayanan lambat, lemot",1,2020-08-15
kantor pos indonesia tangerang,ali agus hanafi,susah dihubungi...tidak ada yang angkat,1,2018-08-15
kantor pos indonesia tangerang,harry khan,"sangat dibutuhkan,good...",3,2015-08-15
kantor pos indonesia tangerang,adhianto dwi,okelah,4,2021-08-15
kantor pos indonesia tangerang,ari rambo,tarifnya murah,5,2022-08-15
kantor pos indonesia tangerang,yohannes kurnia,telp tdk pernah diangkat,1,2021-08-15
kantor pos indonesia tangerang,mei sugiyanto,pelayanan bagus dan asik,5,2022-08-15
kantor pos indonesia tangerang,rizky alam,"staff tidak ramah , culas",1,2021-08-15
kantor pos indonesia tangerang,hendri susanto,lambat,1,2023-08-15
kantor pos indonesia tangerang,hermawan herman,apa,5,2014-08-15
kantor pos indonesia tangerang,arif muhamad,jelek pelayanaan lama !!!!,1,2019-08-15
kantor pos indonesia tangerang,catur nugroho,layanan cepat,5,2023-08-15
kantor pos indonesia tangerang,futia rahma,pelayanan cepat&ramah,4,2019-08-15
kantor pos indonesia tangerang,at-tin,tutup aja.....,1,2021-08-15
kantor pos indonesia tangerang,ahmad anshori,yang penting bintang lima,5,2017-08-15
kantor pos indonesia tangerang,inung minto,telpon tidak bisa dihubungi,2,2021-08-15
kantor pos indonesia tangerang,nana setiawan,kecewa,1,2020-08-15
kantor pos indonesia tangerang,eko suryatmoko,bisa membantu,5,2014-08-15
kantor pos indonesia tangerang,nanang prihanto,sering bayar bayar disini,5,2021-08-15
kantor pos indonesia tangerang,dede miftahudin (codel),terbaiiiik.....,5,2022-08-15
kantor pos indonesia tangerang,azmi nagieb,sulit dihubungi,1,2019-08-15
kantor pos indonesia tangerang,saepullah,lambat,1,2019-08-15
kantor pos indonesia tangerang,bajak software,"bintang 1, saat membuat rencana kunjungan karyawan slow respon, dan saat beberapa hari sebelum kunjungan mendadak jadwal di percepat, pelayanan labil. lalu setelah 1 bulan kunjungan, saat acara bilang surat yang ditulis akan dikirim, ternyata ada yang tidak dikirim.",1,2025-08-12
kantor pos indonesia tangerang,devina r,postcard saya sudah 5 minggu tidak kunjung sampai. parah banget kantor pos besar,1,2025-08-12
kantor pos indonesia tangerang,adit nagata,saya jarang pergi ke kantor pos sekarang. baru sadar bahwa kantor pos tangerang kini buka 24 jam. wah bagus. ha ha …,5,2022-08-15
kantor pos indonesia tangerang,adit nagata,"saya jarang pergi ke kantor pos sekarang. baru sadar bahwa kantor pos tangerang kini buka 24 jam. wah bagus. ha ha

staf gerbang sangat membantu ketika saya bertanya ke mana saya harus pergi.
nama staf liontin berangin sangat membantu dan baik hati membantu kebutuhan saya. terima kasih

parkir cukup bagus di sini.
kebersihan juga bagus",5,2022-08-15
kantor pos indonesia tangerang,ilham mulyadinata,oke.,4,2025-07-25
kantor pos indonesia tangerang,arie kashmir,"kantor pos tangerang. meskipun saat ini jarang menggunakan pos, kantor pos tetap memberikan layanan terbaiknya untuk surat, paket, dan waskat.
kantornya terletak di dekat kantor polisi dan di seberang pusat perbelanjaan.
terdapat juga penukaran uang dan atm btn di area tersebut.",4,2017-08-15
kantor pos indonesia tangerang,mr siahaan,"saya justru senang karena pengiriman paket internasional lewat ems cukup handal dan murah, minimal 2-3x lebih murah. meskipun demikian, saya harus mengatakan bahwa mereka harus mereformasi sistem layanan pelanggan dan petugas meja dalam menyampaikan informasi terkini.

kami menelepon kantor pos melalui telepon tentang kami ingin mengirim paket ke as dengan po box. orang tersebut mengarahkan kami bahwa ems adalah cabang layanan yang dilayani oleh kantor pos indonesia untuk melakukan hal tersebut. orang yang sama juga mengarahkan kami ke ems terdekat yaitu di cabang cibodas. ternyata itu ditutup secara permanen pada saat kedatangan.

kami menelepon lagi dan kali ini kami diminta ke kantor pusat wilayah di pusat kota tangerang. setibanya kami menemukan bahwa itu sedang beroperasi. jadi pergilah ke petugas ems dan sebutkan bahwa kami akan mengirimkan paket ke alamat po box. orang itu menerimanya. bagus kan?

lihatlah beberapa minggu kemudian kami memutuskan untuk menindaklanjutinya karena kami belum mendengar apa pun tentang pengirimannya. kami diberitahu oleh petugas yang berwenang bahwa paket saya harus dikembalikan karena mereka tidak dapat menerima paket dengan alamat po box. untuk mendapatkan refund harus ada biaya 10% (atau mungkin 12%). yikes. uggh. halo orang yang menerima paket kami mengatakan tidak ada masalah dalam mengirim paket ke alamat po box. selanjutnya kami harus mengeluarkan biaya ekstra hanya untuk mendapatkan refund akibat kelalaian karyawan dalam menerima paket kami. terakhir, kami harus mencari tahu sendiri.

sisi positifnya, layanan ems adalah layanan pengiriman internasional yang dapat diandalkan ke as. bersulang.",1,2021-08-15
kantor pos indonesia tangerang,christian aditya,layanannya buruk sekali. jangan pernah percaya pos indonesia. situs webnya mengatakan buka sampai jam 10 malam. tetapi ketika saya berkunjung ke sana tertulis jam 7.30 adalah waktu tutupnya. saya berkunjung lagi pada hari minggu karena ada …,1,2020-08-15
kantor pos indonesia tangerang,t. sullivan,"saya sudah pernah mengirim paket ke luar negeri sebelumnya dan tidak pernah mengalami ketidakmampuan seperti itu. pria di konter membutuhkan waktu 20 menit hanya untuk menemukan formulir yang tepat, ketika sudah jelas bahwa dia tidak tahu bagaimana melakukan pekerjaannya, dia mengirimi saya pesan untuk kembali keesokan harinya! saya memiliki jadwal yang sibuk dan menyediakan waktu khusus untuk mengirimkan paket saya. mengapa pelanggan harus merasa sangat tidak nyaman karena ketidakmampuan pekerja!?",1,2021-08-15
kantor pos indonesia tangerang,nerissa archangely,"layanan pengiriman terburuk yang pernah ada!!
sikap stafnya buruk, tidak ada langkah-langkah pencegahan covid-19 sama sekali, kualitas penanganan paketnya buruk, mereka hanya menerima uang tunai, sementara kami menghindari kontak, satu-satunya atm yang mereka miliki adalah bjb dan tidak berfungsi. cs di live chat juga sangat lambat responsnya dan tidak informatif, saya menelepon pusat panggilan tetapi diarahkan untuk menghubungi melalui media sosial, benar-benar membuang-buang waktu dan uang!
yang terburuk yang harus saya bayar untuk mengklaim paket saya!

jangan pernah berani mencoba pengiriman dengan pos indonesia!",1,2021-08-15
kantor pos indonesia tangerang,the fluffybutts story,"paket ekspres macet selama 5 hari, tidak ada kesopanan untuk menghubungi pengirim atau penerima barang. call center juga tidak dapat dimintai pertanggungjawaban untuk mencari informasi valid atau mengejar status paket, hanya membaca apa yang ada di sistem. layanan yang tidak dapat dipercaya!",1,2021-08-15
kantor pos indonesia tangerang,abdel haq f - ligno sc,"cukup bersih, tidak mempunyai cukup pena untuk menulis formulir",4,2018-08-15
kantor pos indonesia tangerang,deer emili,"pelayanannya sangat buruk. salah satu staf anda tidak sabar dalam menangani pelanggan. bahkan nada bicaranya agak meninggi. serius, saya juga bekerja sebagai front liner. pelayanannya sangat buruk. anda harus memeriksa apakah staf anda cakap atau tidak sebelum anda mempekerjakannya.",1,2020-08-15
kantor pos indonesia tangerang,gunawan,fasilitas dan tenaga kerja yang buruk. petugas cs berusaha menyangkal bahwa paket sudah 7 hari ada di sini dan belum sampai ke alamat saya. perlu mendorong. malas dan tidak peduli sama sekali kepada pelanggan. pelayanan yang sangat buruk.,1,2020-08-15
kantor pos indonesia tangerang,kristiana marge fandy,"mereka kehilangan paket saya dan sampai sekarang mereka masih tidak mengakuinya. ironisnya, paket itu hanya untuk wilayah jabodetabek (dari kantor pos tangerang ke alamat di alam sutera).",1,2020-08-15
kantor pos indonesia tangerang,chapchai fuyunghai,"sangat tidak profesional, tidak dapat dihubungi, tidak memberitahukan status barang kepada pelanggan",1,2017-08-15
kantor pos indonesia tangerang,ragam post,oke,5,2025-07-18
kantor pos indonesia tangerang,kartalim kantor pos,"jasa kurir terbaik.adalah yang terbaik,prinsipal terbaik..",5,2022-08-15
kantor pos indonesia tangerang,reza ibnu,bagus,5,2025-07-15
kantor pos indonesia tangerang,everything,"mereka tidak bertanggung jawab dan kantor pos terburuk yang pernah saya lihat, bahkan saku saya tidak dikirimkan kepada saya, tetapi mereka melaporkan bahwa kami telah mengirimkan saku anda.",1,2020-08-15
kantor pos indonesia tangerang,fakhri marzuqi,di sebelahnya ada toko yang menjual uang-uang lama... harganya juga masuk akal.,5,2018-08-15
kantor pos indonesia tangerang,priscilla tiwow,petugas keamanannya sangat membantu dan layanan petugas konternya sangat cepat. pertahankan! 👍👍👍 …,5,2022-08-15
kantor pos indonesia tangerang,firdausi nuzula,saya sangat kecewa dengan kantor pos indonesia ini. saya sudah menelepon kantor ini ratusan kali tetapi tidak ada yang menjawab panggilan saya.,1,2021-08-15
kantor pos indonesia tangerang,kevin,"postingan yang sangat buruk
paket saya dari luar negeri belum sampai
sudah sebulan",1,2020-08-15
kantor pos indonesia tangerang,the beast,"oke, minum",5,2021-08-15
kantor pos indonesia tangerang,jajat sudrajat,kantornya sangat bagus.. adalah rumah terbaik,5,2022-08-15
kantor pos indonesia tangerang,indra ramadhan,ambil barang dari luar negeri,5,2016-08-15
kantor pos indonesia tangerang,rahman hermawan,kantor pos hebat yang pernah ada,5,2019-08-15
kantor pos indonesia tangerang,minato lampung,kabar baik,5,2021-08-15
kantor pos indonesia tangerang,"steven ,-",salah satu kantor pos terbesar di kota ini,3,2017-08-15
kantor pos indonesia tangerang,christian aditya,"layanannya buruk sekali. jangan pernah percaya pos indonesia. situs webnya mengatakan buka sampai jam 10 malam. tetapi ketika saya berkunjung ke sana tertulis jam 7.30 adalah waktu tutupnya. saya berkunjung lagi pada hari minggu karena ada tanda di sana yang mengatakan mereka buka sampai jam 2 pada hari minggu. tetapi ternyata saya tidak bisa menerima paket luar negeri saya pada akhir pekan. ketika saya bertanya kepada staf tentang info lebih lanjut, mereka hanya berkata ""saya tidak tahu"". buang-buang waktu saja. bayar lebih banyak dan dapatkan layanan yang lebih baik.",1,2020-08-15
kantor pos indonesia makassar,ang,"saya cukup sering kirim paket di sini, baik untuk lokal maupun ke luar negeri. udah lumayan langganan juga, biasanya dilayani sama satu cs yang udah paham ritmenya. soalnya kalau beda cs, kadang malah jadi ribet. ada aja yang minta ulang identitas, harga jadi beda (kayak dinaik-naikin dikit gitu, moga aja nda), terus prosesnya jadi lama. tapi kalau udah sama cs langganan, semua lancar dan cepat. pelayanannya juga sering tanpa antri, padahal lokasinya di area yang ramai. security-nya juga ramah, sigap bantu arahin ke counter mana yang harus dituju. intinya, kalau urusan kirim-mengirim, di sini tuh prosesnya cepat.",5,2025-08-08
kantor pos indonesia makassar,siti amalia magfira,"saya sering dtg disini mengirim di sore hari, selain cepat dan tdk lama mengantri meskipun petugas yg layani cuma 2 loket terbuka, nyaman, ruang tggu luas, security nya baik, dan parkirannya luas",4,2025-06-15
kantor pos indonesia makassar,mamad kusnadi,"tempatnya nyaman (sejuk dan bersih), parkiran luas, pelayanan ramah. antrian teratur dengan baik karena sudah menggunakan sistem digital. pelayan loket murah senyum, kerjanya cepat, dan cekatan. sangat puas bertransaksi dan mengirim barang disini. bagi pengendara roda empat/roda dua bisa juga menggunakan jasa drive thru, tanpa perlu turun dari kendaraan, sudah bisa mengirim paket. mantap! 👍👍👍",5,2018-08-15
kantor pos indonesia makassar,nur fadilla,"sumpah pelayanan sangat bagus, saya tdk bisa jalan, langsung dilayani sama petugasnya, semoga sehat selalu bpk petugas yg sdh layani saya. the best👍 …",5,2025-08-01
kantor pos indonesia makassar,djumi irawati,"kalo ada bintang mines itu ku kasih...sudah 2 hari paket gagal di kirim,katanya alamat tidak di temukan ...p a kurirnya emang !!
apa gunanya ada nmor wa cok??? telpoooonnnnn!!!!!",1,2025-05-15
kantor pos indonesia makassar,andi salma larasati,"kantor pos besar yang ikonik di makassar. sudah lama tidak pergi ke kantor pos ini, kaget banyak perubahan. bahkan cafe nya pun sudah ada, cafe orens. smoga makin membaik lagi kedepannya.",5,2022-08-15
kantor pos indonesia makassar,debby utami pratiwi bakri,"kantor pos terbesar di makassar. ksini krn mau beli materai, lumayan kalau beli dsini harganya jauh lebih murah. setahu saya ini gedung ada sejak zaman belanda makanya kantornya agak jadul & vintage.

lokasinya strategis, parkirannya besar. didalam kantor pos ada gerai bank syariah indonesia. pelayanannya lumayan oke tapi petugas bagian materai biasanya datang lebih lama & agak telat. trus pas kesana antrian pake manual krn mesin antriannya rusak. smoga kedepannya pelayanannya bisa diperbaik, harus lebih ramah cs nya biar customer juga mrasa puas 🙏🏻",4,2021-08-15
kantor pos indonesia makassar,sem dolonseda,"koperasi karyawan kantor pos makassar, membuka loket pelayanan pengiriman dokumen dan paket serta melayani pembayaran setoran kredit, pln,  pdam, dll.
lokasi : pintu utara kantor pos, jl. slamet riyadi no 10 makassar.
fasilitas: ruangan bersih, indah, full ac, free wifi, petugas yg ramah dll.",5,2019-08-15
kantor pos indonesia makassar,imam budiman,"kantor pos cabang utama yang berada di lokasi strategis kota makassar, dekat dari balaikota, benteng fort rotterdam, dan pusat keramaian lainnya seperti pantai losari, taman macan, dll.

arsitektur bangunannya yang besar dan bernuansa klasik tempo doloe, masih tetap dipertahankan, meskipun layanan kantor pos sendiri saat ini sudah jauh modern dan melalui proses digitalisasi.",4,2024-08-15
kantor pos indonesia makassar,rahmat yusuf,"untuk loket pembayaran tagihan, antrian lama, pelayanan lelet",4,2024-08-15
kantor pos indonesia makassar,upside down,"bad attitude, pegawainya full of gaptek people, menginput dimensi barang asal2an tidak sesuai aslinya, sehingga cost shipping fee barang yg saya kirim lebih mahal dari harusnya.",1,2025-02-15
kantor pos indonesia makassar,irfan dodi,gk jelas uangku ke cancel dan pihak stafnya gk bisa hubungi pusat uda 1 mingguan,1,2025-06-15
kantor pos indonesia makassar,suryal bachtiar,jam istirahat pegawai semau maunya... saya datang ke konter jam 14.30 infonya pegawainya lagi istirahat makan siang... bukannya jam istirahat instansi negeri atau bumn bagian pelayanan publik jam 1200 sd 1300,1,2024-08-15
kantor pos indonesia makassar,inggou david purba,"pelayanannya ramah, ruang tunggunya adem dan nyaman.
parkiran luas.
buka setiap hari.",4,2021-08-15
kantor pos indonesia makassar,iwi,"hampir setiap bulan kesini karena nemenin nenek ambil pensiun, pelayannya ramah dan tempatnya nyaman banyak kipas angin dan kursi.. ada masjid juga dan banyak warung di sekitar sini, mantabs",4,2023-08-15
kantor pos indonesia makassar,lio orlando,saya pesan cream dari makassar harganya 215 rb (cod) ongkirnya 35 rb na terus totalnya jadi 250 rb tapi yg harus saya bayar tu 300.400 rb nambah 50 rb gimana nih,1,2024-08-15
kantor pos indonesia makassar,fuad ihsan,"parkir dalam pagar, ada tukang parkir juga hehe

tdk ada security kah? 😂 …",3,2024-08-15
kantor pos indonesia makassar,ridha amalafdhy,ada 9 loket tapi hanya 3 yang melayani.,2,2024-08-15
kantor pos indonesia makassar,sigit harimurti,"bangunan kantor pos terlihat indah. tapi saya hanya lewat, menuju masjid yang sejuk dan nyaman di sampingnya.",5,2021-08-15
kantor pos indonesia makassar,isna khairiyah,"lokasi strategis, tempat parkir luas, dan banyak loket yg buka",5,2020-08-15
kantor pos indonesia makassar,andi asdiana ekasari,kantor pos harus memperbaiki mutu layanannya agar bisa bersaing dengan penyedia jasa lainnya.  ada fasilitas pintu masuk buat orang cacat.. lumayan lah..,3,2017-08-15
kantor pos indonesia makassar,syafruddin syaf,karena di kantor pos ada gadai emas dari bank syariah mandiri yg biaya titip jauh lebih murah dri lembaga2 gadai,5,2019-08-15
kantor pos indonesia makassar,udien 456,"pak/buk mau tanya klo kirim paket  dari semarang ke makasar lewat kantor pos bisa gak. tapi paketnya di titipin di kantor pos, nanti di ambil si penerimanya  ke kantor pos. klo paket nya udah sampai di kantor pos. di paket itu udah tercantum nomer wa dan nama penerima",5,2024-08-15
kantor pos indonesia makassar,irvin nickolas,"sangat bagus dan besar, tempat parkir juga lumayan, pelayanannya juga sangat ramah",5,2022-08-15
kantor pos indonesia makassar,inggrid makalew,sekarang tersedia layanan drive thru jadi ga perlu repot2 parkir dan turun antri. kalo sekedar mau kirim surat (yg penting data alamat lengkap) bisa langsung dsitu. mau beli materai jg bisa.lewat situ👍🏻 …,5,2023-08-15
kantor pos indonesia makassar,ilham muhammad,apakah sudah bisa pencairan bsu??,5,2025-07-15
kantor pos indonesia makassar,dyan hrd 1994,"keren kantor pos selalu berinovasi👏👏👏
jam layanan senin-minggu tetap buka
petugas ramah 😍😍😍 …",5,2024-12-15
kantor pos indonesia makassar,hadi purnomo,"kantor pos ini lokasinya strategis, tempat parkir luas",4,2025-02-15
kantor pos indonesia makassar,clash royale,"kurir pos nya tdk becus ,paket sdh ada alamat lengkap ,no hp penerima,bisa2 nya diantar ke tempat lain ,kembalikan paket saya!!!",1,2024-08-15
kantor pos indonesia makassar,prihastri septianingsih,"salam, saya kecewa dengan pelayanan karyawan kantor pos, belum sesuai dengan slogannya.
saya berharap mengirim via pos dengan pengiriman expres, dpt 1 hari sampai, tapi malah mengecewakan.
hari rabu, tgl 4 saya kirim berkas ke daerah mampang jakarta selatan berharap kamisnya sdah sampai, krn berkas hari jum'at mau dipakai anak utk setor berkasnya. sudah jelas alamtnya mampang itu jakarta selatan tapi sampai di jakarta kenpa nyasar kemana-mana akibatnya sampai kamis malam berkas belum smpai, akibatnya anak saya batal ikut tes krna berkas tidak sampai.

tolong juga bapak pimpinan, kenapa berkas saya beralamat ke mampang kenapa ternyata dituliskan arah tulung agung, kan beda jauh sementara di mampang ada kantor pos cabang. kami sangat dirugikan, terutama putri kami yg sangat kecewa krn keterlambatan ini tolongkahnkinerja diperbaiki lagi jangan sampai terjadi kesalahan fatal lagi seperti ini san merugikan konsumen. hal ini yg dpat menyebabkan ketidak percayaan lagi pada kantor pos.  sebagai ornagtua kami juga sedih lihat anak yang jadi kecewa atas peristiwa ini. terimakasih.",3,2022-08-15
kantor pos indonesia makassar,waode ruhana,"mesin antriannya tidak berfungsi,pakai manual,security-nya kurang aktif.jadi agak amburadul antriannya.pelayanan okelah.",3,2024-08-15
kantor pos indonesia makassar,prananda putra,"pelayanan memuaskan, sejauh ini layanan reguler ke pulau jawa pos sih",5,2024-12-15
kantor pos indonesia makassar,fuji an,"paling tidak suka dipelayanan pengambilan pin google ads, pelayanannya kurang aja, malas. kita baru datang mau tanyakan ads udah ada apa belum,, eh pelayanan langsung bilang tidak ada padahal belum dicari sudah bilang tidak.
trus saya minta tolong sama pelayanannya minta dihubungi kalau pin nya sudah datang,trus nanti saya kasih uang pembeli rokok.ehh besok nya  langsung dia hubungi saya dong katanya sudah ada, berarti disitu harus dibayar dulu yah baru dicarikan ?",1,2023-08-15
kantor pos indonesia makassar,kurniawan adhie pratama,"sistem penerimaan pensiun lelet sekali,banyak pegawai yang duduk di loket tapi yang aktif cuman satu loket dan lama prosesnya per 1 org",1,2023-08-15
kantor pos indonesia makassar,hawra insiyah,"luar biasa, lancar, ada antrian tapi karena banyak loket yang tersedia jadinya lebih cepat. buka sampai jam 9 malam, buka walaupun hari libur.

visitmakassar
ig @visitmakassar_
fbpage @visitmakassarcity",5,2021-08-15
kantor pos indonesia makassar,avia monisa,"pelayanan sangat lambat sekali , datang jam 7 pagi sampai jam 11 belum d layani",1,2024-08-15
kantor pos indonesia makassar,hasniah niah,kantor pos seharus memperhatikan tanggung jawab pelayanan pbb pada constumernya.soal aq uda bayar di kantor pos ko saya cek di rekaman datanya di kantor  dispenda katax belum terbayar ko bisa ya.,1,2017-08-15
kantor pos indonesia makassar,gabriella maharani,payah nih kantor pos. kemarin ngirim paket dari manado-makassar jam 7pagi dengan pilihan one day service sampe sekarang belum nyampe2. padahal ngirim sesuatu yg urgent dan cost pengirimannya lumayan mahal.,1,2017-08-15
kantor pos indonesia makassar,baharuddin bfm,jam pelayanan cs nya tidak on time petugas customer service nya belum datang 9:30 wita. ini sudah berjalan sejak lama tidak ada perubahan/perbaikan tolong dibenahi pelayanannya.,1,2023-08-15
kantor pos indonesia makassar,formosa solata,"paket saya di tracking, infonya tidak ada orang,. padahal ada orang dalam rumah... emang beneran di antar???",2,2024-08-15
kantor pos indonesia makassar,abdul muttalib,"kantor pos besar dan bersejarah di kota makassar yg msh berdiri kokoh.
gedung peninggalan semasa msh penjajahan belanda meskipun telah mengalami renovasi.
dulu di samping maupun di depan kantor pos terbesar di kota makassar ini berjejer lapak-lapak pk5 yg menjajakan perangko,koran,makanan,minuman hingga barang-barang souvernir khas sulawesi selatan.",5,2021-08-15
kantor pos indonesia makassar,sacha dalnarbi,sekarang kirim barang lewat kantor pos sdh lebih bagus and lebih baik dari pada yang dulu. sudah bisa bersaing dengan perusahaan pengiriman barang yang lain,4,2018-08-15
kantor pos indonesia makassar,kurooo,"pelayanan pegawai cukup bagus, gedung bangunan otentik bangunan lama. terdapat tenan penjual makanan di samping gedung utama",4,2023-08-15
kantor pos indonesia makassar,zeshan shanov,"kalau mauki kirim barangta melalui kantor pos, magerki keluar rumah tenang ada pos instan siap menjemput paket anda hub.0812-2224-0198",5,2022-08-15
kantor pos indonesia makassar,yehezkiel fridly,"pelayanan cepat bahkan di hari minggu.
stafnya ramah dan lokasinya letak di pusat kota.
proses pengiriman barang juga cepat.",5,2022-08-15
kantor pos indonesia makassar,zakaria m. sungkusara,"seperti biasa..bersih, rapih dan pelayanannya bagus",5,2021-08-15
kantor pos indonesia makassar,yodi hanidi,"kantor pos besar makassar.
paling ramai setiap awal bulan saat para pensiunan ambil uang pensiun.
ada drive thru-nya juga lho.",4,2017-08-15
kantor pos indonesia makassar,adnan abdullah alamsyah,"pelayanan cepat, parkiran luas, kantin lengkap, musholla yg nyaman..👍🏼👍🏼 …",5,2024-08-15
kantor pos indonesia makassar,ilham basri57,bersih dan pelayanannya ramah dan sopan...,5,2018-08-15
kantor pos indonesia makassar,herra vlatte,pengiriman paket dlm keadaan baik dan proses pengiriman cepat,5,2024-08-15
kantor pos indonesia makassar,ar channel,"tidak ribet dan mudah transaksi western union,, tanpa pungut biaya tambahan saat penerimaan",5,2018-08-15
kantor pos indonesia makassar,frigate rario,"waktu datang ke loket filateli, orangnya tidak ada. setidaknya ada seseorang yg bisa menangani selagi pegawainya sedang tidak ada. mengecewakan.",2,2017-08-15
kantor pos indonesia makassar,pecinta al-qur'an,"kalau surat dari google adsense biasanya dicek dimana?
karena google kirim tanpa no resi.",4,2021-08-15
kantor pos indonesia makassar,william,ada drive thru tapi ga ada petugasnya. percuma donk inovasinya,4,2022-08-15
kantor pos indonesia makassar,supratno sm,impi (ikatan motor pos indonesia),5,2019-08-15
kantor pos indonesia makassar,fadhliyah muh. yusuf,"parkiranx luas, ada masjidnya juga, tukang parkirnya ramah",4,2023-08-15
kantor pos indonesia makassar,sari juni16,"sangat membantu ,hari minggu pos pusat juga terbuka melayani pelanggan",5,2020-08-15
kantor pos indonesia makassar,susana susan,menyediakan jasa packing jadi kita tidak perlu capek2 buat ngepacking dirumah,5,2019-08-15
kantor pos indonesia makassar,januar rusdiana,salah satu kantor yang masih mempertahankan keindahan bentuk arsitektur lamanya...,5,2016-08-15
kantor pos indonesia makassar,shabir gani,pelayanan sudah mantap,5,2020-08-15
kantor pos indonesia makassar,بهرالله حرل,"mantap tawwa layanan jemput paketnya
hub no hp 082188288996",5,2021-08-15
kantor pos indonesia makassar,node channel,apakah bisa bayar pajak kendaraan dari sulawesi tengah?,2,2023-08-15
kantor pos indonesia makassar,syachy rezanju adji,pelayanan cepat dan wajib antri biar tertib,5,2023-08-15
kantor pos indonesia makassar,opank rock,tempat bersejarah dan semua pegawai melayani dengan ramah dan sopan,5,2019-08-15
kantor pos indonesia makassar,mursalim moel,pelayanan poolll 👍 …,5,2024-08-15
kantor pos indonesia makassar,yost satriani,"pelayanan sangat bagus n cepat,tertib n tenang, lokasi jg sangat bagus",4,2018-08-15
kantor pos indonesia makassar,zrvx.,barang sampai sekarang dari jakarta belum sampai hebat sekali yaa,1,2019-08-15
kantor pos indonesia makassar,d'sila,salahsatu gedung bersejarah yg mempunyai arsitektur klasik.,4,2017-08-15
