Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Besar Yogyakarta,Fiqih Akbari,"karena bukanya sampai jam 24.00, kebetulan mau ke sekaten 2016, malah macet panjang dsni",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Adhya,terakhir kesini karena kembalikan barang reject dari seller toko orange,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Dardiri Dardak,Salah satu bangunan peninggalan masa lalu yg masih bagus dan ditetapkan sebagai Cagar Budaya,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,arie dwi s,pelayanan cepat dan ramah,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Bandi Subandi,"Kantor pos besar yang ada di Jogyakarta,letaknya strategis berada dipusat ibukota",5,Diedit 7 tahun lalu
Kantor Pos Besar Yogyakarta,Yoga Pratomo,Bangunan yang memiliki arsitektur yang bagus,5,Diedit 6 tahun lalu
Kantor Pos Besar Yogyakarta,piet hendro,"Kantor post, lokasi strategis di km 0 Jogjakarta, tempat nongkrong di area Malioboro",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Hermawanarif90 Arif90,"Pelayanan lama, ada 13 loket hanya terisi 4 petugas",1,3 tahun lalu
Kantor Pos Besar Yogyakarta,Eko Video,"Kantor Pos utama di jogja, tetap beroperasi terbatas meskipun liburan",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Untoro Onggo Prabowo (Toro Jogja),"Banyak jenis pelanyan pos di sini, service cepat dan mudah, tersedia parkir dibelakang",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Rani Galih Pertiwi,Di dalem susana tempoe doleo masih ada,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,happy baswara,Malam terlihat indah dan megah khas bangunan Tempoe Doeloe..tjakep utk futu2..,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ayu Jelita,"Pelayanan ramah dan cepat..
Datang jam 5 sore situasi tidak terlalu antri",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Fatkhun,Nostalgia bangunan khas Jogja jaman dulu gak ganti. Sekarang lebih terawat & bagus,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Anton Hermawan,Menempati gedung berarsitektur seni historis,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Andri udi S,"walaupun bangunan tua tapi tetap terawat, dan sangat bersejarah.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,rudy hartanto,"Bangunan bersejarah di Jogja, Kantor Pos Besar.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Daniel Chaniago,Salah satu bangunan bersejarah di Kota Jogja yang masih menjaga keaslian eksteriornya,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Haryo sunu sumantri,Dalam pengambilan pensiun an cukup ramah petugas nya..,4,3 tahun lalu
Kantor Pos Besar Yogyakarta,yunita _,2 paket untuk alamat yg sama tapi yg dikasihin k penerima hanya 1 paket tuh gmna??,1,Diedit 4 tahun lalu
Kantor Pos Besar Yogyakarta,Arief Hidayat,tempat yang sudah menjadi cagar budaya tapi masih bisa buat nukerin duit baru...,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Diian Dwii,Ada yg punya kontak custumor servis yg bisa dihubungi? Mau komplain paketan ada yg bocor,1,5 tahun lalu
Kantor Pos Besar Yogyakarta,Eko Budi Utomo,Megah. Berada di Sekitar Titik Nol Yogyakarta dan merupakan bangunan bersejarah dan Icon Kota Yogyakarta.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,rumah indonesia,Ngirim pakai resi otomatis dari salah satu ecommerce susahnya minta ampun,2,5 tahun lalu
Kantor Pos Besar Yogyakarta,La Ode Muh Syawal,Kalau malam terlihat cantik dengan pemandangan jalan Malioboro tepat didepannya.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Faisal Sir,Gedung ini tampak gagah. Walau gedung kuno tapi tetap berkelas tak ketinggalan zaman.,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Aad dani,Lagi nunggu nihh udah 3 hari.. moga nyampe hari ini.. ta tmbahin lgi bintang nyh klo sampe,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,Endra Yana,"Pelayanan memuaskan,.. Ada tempat sholat di lantai 2 nya",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Fahmi Gibran,"Tempatny Mewah,sanat luas dan Ramah pelayanany. Terima kasih",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Budiyono jogja pleasure,Kantor pos terbesar di Jogja,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,MAS HOHO (NUGROHO),jadi ingat dulu waktu sholat jum'at berdua... (T.T),4,11 tahun lalu
Kantor Pos Besar Yogyakarta,Sulhan Qumarudin,Salah satu bangunan bersejarah di Jogja. Gaya arsitektur Belanda.,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Rudi Abat,Mantab dan joss,4,3 tahun lalu
Kantor Pos Besar Yogyakarta,Georgius Pradipta Daniswara,Pusat kantor pos Yogyakarta terletak di dekat titik nol dan di samping BI,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Bajing Gendhu,"Parkir motor Rp 2000,- dah sesuai aturan resmi...👍 …",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Sasa Senja,Pos besar ini bangunannya klasik tapi kesannya tetap megah,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Nur Af-idah Bekti Ardiasih,Khusus hari minggu & tanggal merah hanya buka sampai jam 14:00 WIB.,3,7 tahun lalu
Kantor Pos Besar Yogyakarta,My Keboon,Pelayanan cepat dan petugasnya ramah,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Samunav,Bagus,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Zulkifli Taher,Terima kasih telah dapat kesempatan buang air kecil di toiletnya.,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ceklok ceklok,Nongkrong  asik di area ini,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Satria Wira,"pelayanan mantap, gedungnya megah,berada di pusqt kota",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Nida,Lokasi strategis dekat dengan pusat kota dan memiliki arsitektur gedung yang bagus,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,mr eleven,Kalau tidak mau menerima telfon mending tidak usah pasang nomor telfon.,1,3 tahun lalu
Kantor Pos Besar Yogyakarta,Oki Oktami Yuda,"Tempat nya bagus klasik, sayang beberapa petugas nya ada yang kurang ramah",3,6 tahun lalu
Kantor Pos Besar Yogyakarta,Ahmad Muhsin,entah kenapa lebih suka memandangnya dari luar. bangunannya masih bagus.,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Wans11,"Pelayanan cepat serta bangunan terasa khas dengan nuansa ke eropa"" an",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,tori kunno,"Kantor pos yang luas dan pelayanan cepat, jam operasional yang panjang",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Paity and Friends,Sangat memuaskan pelayanaannya,5,setahun lalu
Kantor Pos Besar Yogyakarta,anton legowo,Gedung bersejarah,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,jalansendiri id,nyaman dan cepat...,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Ipon Semesta,Kantor pos legendaris. Arsitektur bangunan yang bikin betah berkunjung,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Kholis nur,Kantor pos jogja.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Nanang Berag,sering jadi tempat nerima kiriman wesel uang jaman kuliah dulu.,3,9 tahun lalu
Kantor Pos Besar Yogyakarta,Nurma Lia,Gedungnya keren,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,PakBe Auto,Bangunan bersejarah,5,Diedit 5 tahun lalu
Kantor Pos Besar Yogyakarta,Nur Rokhman,Gedung bersejarah yg masih digunakan scr optimal..,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Aan Faizin,Kantor pos pusat jogja. Buka sampai malam,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Jurito Sudarmo,"Gedung cagar budaya, lokasi sangat strategis dititik 0 km yogyakarta...",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Henry Davista Yunian Pratiknya,Kantor pos dng bangunan arsitektur jaman belanda cocok buat instagrameble,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Hery Malmsteen Cah 90an YK,"Kantor pos pusat Jogja dan bangunan bersejarah, cagar budaya.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Wamil Eko,Kantor pos yang terkenal karena berada di 0 Km Kogjs,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,jail tengil,"tempat sejuk dan nyaman,pelayanan satpam dan cs ramah",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ira Cahya Mulana,Hari Minggu tetap buka tapi mungkin 1/2 hari,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Java Multi Trans,Pelayanan o.k .. kipas angin besar .. tersedia,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Jaya Sentosa Solusindo,"Staf-stafnya ramah.
Pengiriman cepat.
Recommended.
👍👍 …",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Cicilia Ari,Barang cepat sampai kalau ngirimnya senin - jumat,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Sarah Mantovani,"Fast service, fast response. Staffnya ga cuma ramah tapi helpful. Excellence!",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Yung,Salah satu bangunan cagar budaya di 0 km kota yogyakarta,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Bang Dzul,Trotoarnya sekarang makin bagus dan nyaman untuk pejalan kaki,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Anggarwati Anggarwati,Mantap buka mpe malem,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Efo Hadi,Bersih dan enak tempatnya,5,11 bulan lalu
Kantor Pos Besar Yogyakarta,Sofia Nasueha,Tempat nyaman asik dan klasiknya masih kental,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,AP Budi S,"Nol kilometer Yogyakarta ada di sini.
Perhatikan arsitektur bangunannya ...",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Danny Ashidik,"Amazing, bangunan tua khas jaman kompeni",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Moꍟꋪꌩanto,Wesel instan ...cukup membantu ...👌👍 .. jozsss..Pelayanannya..cepet...mksh... …,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,LEBAGE LEATHER INDONESIA,Makin berbenah dan tetap ramah melayani pelanggan ya..,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Lusy Yogyakarta,"Pelayanannya semakin oke.
Jam bukanya juga sampai malam.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Katanya Syukron,Arsiterktur jaman dulu tapi masih digunakan sampai sekarang,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,Lesan Permonojati,"Pelayanan bagus, terutama security-nya yang ramah",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Alfin Rohman,Tempatnya bagus,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Bakr Muhlison,Pelayanannya jauh lebih bagus sekarang. Lanjutkan.,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Cahyo Setiadi,Mengetiknya lama. Di konter 30an menit,1,3 tahun lalu
Kantor Pos Besar Yogyakarta,Tri Handayani,"Bangunan tua, kalau malam bagus banget untuk photo",3,8 tahun lalu
Kantor Pos Besar Yogyakarta,Danang Setya Nugraha,"Tempatnya luas, nyaman, dan pelayanan ramah",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Finna Oktasari Saputra,Koleksi perangko yang komplit....,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Jack Pasandaran,Nice Heritage in Jogja,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Anang Joesafens,Kantor pos besar dengan pelayanan 24 jam,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,taufiq ismail,"Pelayanan ramah cepat dan tepat, juga nyaman",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Victor Aria Wijaya,Salah satu bangunan bersejarah di Yogyakarta.,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,andie doankk,Hari ini 25.05.2020 kantor pos buka gk ya??,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Awang Dwi Nugroho,Kirim pos disini aja. Bangunannya juga aestetic,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,ayyub wicaksono,Mantab jiwa spot selfie dan foto di area malioboro,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,barry moore,"Kecewa saya, ngirim paket kaca aja ribet bgt",3,7 tahun lalu
Kantor Pos Besar Yogyakarta,Vina Rostiana,"Kantor Pos yang kreatif, ada cafe nya.",3,5 tahun lalu
Kantor Pos Besar Yogyakarta,Arie Aldila Pratama,Apakah ada tempat parkir mobil bagi pelanggan?,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ardan Nugroho,"Pelayanannya memuaskan, akan tetapi masih perlu ditingkatkan.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Tj,Salah Satu landmark Kota yang berada didaerah malioboro,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Sholeh,Banyak kenangan...,5,7 bulan lalu
Kantor Pos Besar Yogyakarta,didik yuniarto,Pelayananny cepat g perlu nunggu lama,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Quantum Group,Alternatif kirim pos ke luar negeri. Minggu buka,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Ariyadi Yunianto,Tempat kirim paket meski sampai larut malam.,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,mas bulus,Tempatnya bersejarah,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,miharso budi santoso Budi,"Bagaimana pelayanan ditingkatkan 24 jam, begitu?",4,12 tahun lalu
Kantor Pos Besar Yogyakarta,Azzam Radith,Kantor pos besar... buka sampai malam,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Satya Yana,Kantor pos yg buka 24 jam,3,6 tahun lalu
Kantor Pos Besar Yogyakarta,Hendry Sutrisno,"Tempat nyaman, pelayanannya juga cepat..",4,9 tahun lalu
Kantor Pos Besar Yogyakarta,Isai Edianto,Begitu indah dengen warna nya,5,setahun lalu
Kantor Pos Besar Yogyakarta,Maximilian Marius,Beberapa kali kirim pos lewat sini (y),5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Ainia kreatif Chanel,pelayanan dibagian pembayaran pensiun ramah,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,lukman semedi,"Lokasi strategis ,sayangnya parkir motornya semrawwut",3,8 tahun lalu
Kantor Pos Besar Yogyakarta,Maryatun Prayitno,Seru ....,5,setahun lalu
Kantor Pos Besar Yogyakarta,Dian Kusumasari,"Pelayanan cepat, sekarang pakai nomor antrian",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Triyono KP,"Kantor bersejarah, pelayanan ramah, cepat, komplit.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,amilia fadilah,Mantep,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Noki,Kirim barang langsung saja kesini kapanpun bisa :),4,7 tahun lalu
Kantor Pos Besar Yogyakarta,V L,"Lama kalo ngirim, ditelfon apalagi kagabakal diangkat",1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Zaen Gamal,Kantor pos bersejarah ...dekat malioboro,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Melati Wijayanti,pelayanan cepat.. gak kalah sama JN*,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Arya Arya,Perempatan ujung jalan Malioboro ke Alun-alun keraton,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Aminu Rosadah,Kantor pod bessr terletsk di titik nol jogja,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Muhamad Rusli,Datang pas weekdays tidak terlalu ramai,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,cyber Spartack,Bangunan tempoe doloe yg masih dipertahankan,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,sujiwo tejo,Kgn Jogja,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,aqsho aufa,Pusat filateli di jokja pada jamannya,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Noer Sida,Kantor Pos Jogjakarta,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Willian Kelvin Nata,"Mantap, gedung nya luas!",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,ADHIL KJ,Bangunan yang sangat bagus. Mantap👏👏 …,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Eram Hanafi,Lama kalo antre tukar duit.,2,11 tahun lalu
Kantor Pos Besar Yogyakarta,Rizky Hidayat,"Nuansa intim kota Yogyakarta, tak pernah terlupa..",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,kia herbalis,"Mudah dicari, profesional dan ramah",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Sarwana Bernard,Tempatnya sangat cantik ..untuk selfie,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Cahyana Wiyana,Jejak Belanda di Yogya,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Rio Setiyono,Pelayanan sangat sangat buruk dan mengecewakan,1,3 tahun lalu
Kantor Pos Besar Yogyakarta,And_rheana Kharina,One of historical building ini Jogjakarta,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Teguh Jogj4X4rta,Bangunan bersejarah yang masih kokoh,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Ircham Manthof,Gedung tua penuh kisah & sejarah,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Bagus Eko,Pelayanan terpadu cepat dan akurat,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Bagus Ario,"Tempat nya bagus, pelayanan memuaskan",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Maya L Irawan,pelayananan cepat dan memuaskan,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Areq Andiargo,Sendu pelengkap jogja pokonya,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Indra Wansyah,"Bangunan lama, strategis, bersih dan rapi.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Triwahyu “Barok” Mubarok,Macet depan pos indonesia juni 2019.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Darto Kasim,Klasik,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ayyub Wicaksono,Salah satu spot foto area malioboro,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Fahri,Kantor Pos pusat di Prov. DIY,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Aries Siswondo Noe,"👍👍👍, gedungnya bagus, lokasi strategis …",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,keemaanaajaa,Tepat di titik nol kota jogja,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Mas Sabar,Tempat yang strategis,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Aris Setiawan,Sesepuh,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Notaris & PPAT Aris Bharata SH CN,Kulakan dagangan meterai😄 …,5,Diedit 2 tahun lalu
Kantor Pos Besar Yogyakarta,tifar dwi,"Bangunan tua,,cocok buat hunting foto",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Afandi Al ghifari,Pengiriman tujuan samarinda telat,1,6 tahun lalu
Kantor Pos Besar Yogyakarta,Wahyu Catur Prasetya,Buka sampai malam,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Yuni Antoko,Perempatan malioboro,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Ihwan Pramudita,Cepat. Bersih,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Budi Ambar,Rame,5,setahun lalu
Kantor Pos Besar Yogyakarta,Mas Joko 168,Cagar budaya.,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,yumant yumantoko,Arsitekturnya klasik dan bersejarah,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,syaddam dwi rakhman,Tempat luas dan pelayanan cepat,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Vio La,Apakah ada parkir mobil disini?,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,hexta_alfa home,Kantor pos terbesar jogjakarta,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Rohandi Aziz,Tempat tunggu luas dan nyaman,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,icus azure,Kantor pos pusat Yogyakarta,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Sigit M,Layanan memuaskan,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Pak Eko,Masih seperti jaman dulu,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Rth,Salah satu tempat bersejarah,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,M Fadly,Pelayanan lama banget,1,2 tahun lalu
Kantor Pos Besar Yogyakarta,Ronald Anthony,Mantap.. pelayanan oke..,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Luci Ana,Pelayanannya tambah berkualitas,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Parwati Noorfuadyaty,Pelayanannya sangat baik,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Arwan putra Mansyur,Susah dihubungi cs nya..,1,5 tahun lalu
Kantor Pos Besar Yogyakarta,Dd Sahadi,kantor pos besar jogjakarta,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Nanda Elok Mayangsari,kantor pos paling tua dijogja,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Fitri Handayani,Pelayanan lumayan ramah,4,4 tahun lalu
Kantor Pos Besar Yogyakarta,mas Fikr,Kantor POS dengan desain yang lama,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,iri asih,👌👍👍 …,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Syarif fish dan Vivian Aquarium,Arsitektur nya bagus,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Iyoss Wazzo,Bagus untuk spot foto...,5,Diedit 5 tahun lalu
Kantor Pos Besar Yogyakarta,有難demo,Central post office in Jogja,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Neli Ismiatun,Kantor pos di malam hari,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,iman subekti,Masih seperti dulu,3,7 tahun lalu
Kantor Pos Besar Yogyakarta,Antonius Widyatmoko,Gedung bersejarah,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Teguh Santoso,"Kantor klasik, pelayanan okelah.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Bayu ss,Pos,5,7 bulan lalu
Kantor Pos Besar Yogyakarta,Pemuda Hijrah,Tempatnya bagus dan rapi,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Priyo Dwi Utomo,Hanya lewat,4,setahun lalu
Kantor Pos Besar Yogyakarta,o o,kirim surat buat starla,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,I Gede Agus Sastrawijaya,Pelayanan bagus.,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Riski Wahyu Purnomo,Buka 24 jam.,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Singgih Yuntoto,bangunan bersejarah,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,indrasmara ilham perdana,bangunannya bagus,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Nur k hamid (Nurkhamid),Gedung bersejarah,3,Diedit 7 tahun lalu
Kantor Pos Besar Yogyakarta,Agus Iriawan,Mengurus sesuatu..,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,papabumi,Kalau ditelpon tidak pernah diangkat,2,7 tahun lalu
Kantor Pos Besar Yogyakarta,Ani Sri Rahayu,Ngirim ke kantor pos malioboro,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,anak mujaer,Ramah dan mudah dipahami,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,aditia nurjaman (aditiazaman),Kantor pos pusat Jogja,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Bey Arifin,Pelayanan bagus,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Mochamad Hapsakti Nurhindratno,Kantor pos besar yk joss,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Umar Hashona,Bersih dan rapih,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Ari Fia,😍😍😍 …,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Muksin,Kantor pos terbesar,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Sidiq Ariyadi,Kantor Pos Pusat Jogja,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Zopi n Said,Bangunan bersejarah..,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Nick Gundala HS,"Baik,",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Eka Putri,Cepat sesuai estimasi,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Maolana Hamzah,Sarat akan sejarah...,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,asabo prabowo,Selali kirim surat disini,3,10 tahun lalu
Kantor Pos Besar Yogyakarta,Raesi Saeful,Kantor pos besar Yogyakarta,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Fathan Alfan,Klasik dan nyaman,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Satriya Umbu,Pelayanan baik,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Bennie Fourteno Alryanto,bangunan cagar budaya,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,yoseph rismana,Gedung tua bersejarah,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Dwi Cahyo Mursito,Klasik dan penuh history,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Kamaruddin M Yusuf,Unik,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Aan Supriyadi,Nice suasana malem,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,nikolai yuri yakovlevich,Cukup tau saja,1,6 tahun lalu
Kantor Pos Besar Yogyakarta,Arif rA,Bangunan peninggalan belanda,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Rahmat Alfianto,Kantor pos besar,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Doni Andrianto,Terpercayalah,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Indri Yudiandono,Bersejarah,5,setahun lalu
Kantor Pos Besar Yogyakarta,Dian Saputra Nasution,Pelayanan yang ramah,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Okki Yunarto,apakah hari ini buka?,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Arfan Efendi,Desain keren,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Galeri Atin,Nyaman,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Bambang Suhardi,Buka 24jam,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,NANDANG KURNIAWAN,Bersih,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,ari wibowo,Joss,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Rasum,bagus,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Nugroho Adi Prasetyo,Bagus,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Abdul Aziz,Indah,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Iwan To,Malioboro,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Rico Aditya008,Sejarah,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Intra,Kirim kirim barang,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Farit Eko Prasetiyo,Waw,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Panji Kusuma,Bagus,5,8 tahun lalu
