Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Indonesia Tangerang,Nisrina Khalia,Mantul lah pelayanannya.. . ..,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Junari “Petrux Mezem” AninAnnya,Siap mengantar paketan kita,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Syarif Rival Alfarizi,Lokasi strategis parkiran luas,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Futuh Al Arifin,Kantor pos terbaik,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,khairul fauzi,Tempat pembayaran paling menyenangkan,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,aimanpasha,Teknis ok tapi petugas pelayanan jutek,3,8 tahun lalu
Kantor Pos Indonesia Tangerang,Mad Dito,Pelayanan kurang ramah sedikit,3,4 tahun lalu
Kantor Pos Indonesia Tangerang,dunia agustiano,"kantor pos tangerang, so good 👌 …",5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Andriyana,Termasuk kantor pos mewah,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Alifmuhamad 121,Mau ngambil duit bisa ga ya,3,4 tahun lalu
Kantor Pos Indonesia Tangerang,Rizal Rizal,Pelayanan nya bagus dan membantu,4,5 tahun lalu
Kantor Pos Indonesia Tangerang,Sumantry Suwandy,Oke.,5,setahun lalu
Kantor Pos Indonesia Tangerang,Iwan Johnson M S,Kantor pos yang cukup besar...,5,7 tahun lalu
Kantor Pos Indonesia Tangerang,Catatan Kecil,Pelayanan nya oke punya,5,5 tahun lalu
Kantor Pos Indonesia Tangerang,arif setiawan,Pelayanan tdk memuaskan,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Mohammad Sarip,Jangkauannya sampe pelosok negeri,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Imam Hanafi (NAFFIE),Pelayanan cepat dan cekatan,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Sakha elite cees,Pelayanan harus di maksimalkan,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,AHMAD JAMIL,Nomor telepon selalu sibuk..,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,obi chuenx,Pelayan nya mumuaskan,4,4 tahun lalu
Kantor Pos Indonesia Tangerang,ibnu adeputra,Pelayanannya mantap jiwa,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Omet Fatamorgana,"Pelayanan lambat, lemot",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ali Agus Hanafi,Susah dihubungi...tidak ada yang angkat,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Harry Khan,"Sangat dibutuhkan,good...",3,10 tahun lalu
Kantor Pos Indonesia Tangerang,adhianto dwi,Okelah,4,4 tahun lalu
Kantor Pos Indonesia Tangerang,ari rambo,Tarifnya murah,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Yohannes Kurnia,Telp tdk pernah diangkat,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,mei sugiyanto,Pelayanan bagus dan asik,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,RIZKY ALAM,"Staff tidak ramah , culas",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,hendri susanto,Lambat,1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Hermawan Herman,apa,5,11 tahun lalu
Kantor Pos Indonesia Tangerang,Arif Muhamad,Jelek pelayanaan lama !!!!,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,catur nugroho,Layanan cepat,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,futia rahma,Pelayanan cepat&ramah,4,6 tahun lalu
Kantor Pos Indonesia Tangerang,At-Tin,Tutup aja.....,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Ahmad Anshori,Yang penting bintang lima,5,8 tahun lalu
Kantor Pos Indonesia Tangerang,inung minto,Telpon tidak bisa dihubungi,2,4 tahun lalu
Kantor Pos Indonesia Tangerang,Nana Setiawan,Kecewa,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Eko Suryatmoko,Bisa membantu,5,11 tahun lalu
Kantor Pos Indonesia Tangerang,Nanang Prihanto,Sering bayar bayar disini,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Dede Miftahudin (codel),Terbaiiiik.....,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Azmi Nagieb,Sulit dihubungi,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,saepullah,lambat,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Bajak Software,"Bintang 1, saat membuat rencana kunjungan karyawan slow respon, dan saat beberapa hari sebelum kunjungan mendadak jadwal di percepat, pelayanan labil. Lalu setelah 1 bulan kunjungan, saat acara bilang surat yang ditulis akan dikirim, ternyata ada yang tidak dikirim.",1,3 hari lalu
Kantor Pos Indonesia Tangerang,Devina R,Postcard saya sudah 5 minggu tidak kunjung sampai. Parah banget kantor pos besar,1,3 hari lalu
Kantor Pos Indonesia Tangerang,Adit Nagata,Saya jarang pergi ke kantor pos sekarang. Baru sadar bahwa kantor pos tangerang kini buka 24 jam. Wah bagus. Ha ha …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Adit Nagata,"Saya jarang pergi ke kantor pos sekarang. Baru sadar bahwa kantor pos tangerang kini buka 24 jam. Wah bagus. Ha ha

Staf gerbang sangat membantu ketika saya bertanya ke mana saya harus pergi.
Nama staf liontin berangin sangat membantu dan baik hati membantu kebutuhan saya. Terima kasih

Parkir cukup bagus di sini.
Kebersihan juga bagus",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Ilham Mulyadinata,Oke.,4,3 minggu lalu
Kantor Pos Indonesia Tangerang,Arie Kashmir,"Kantor Pos Tangerang. Meskipun saat ini jarang menggunakan pos, kantor pos tetap memberikan layanan terbaiknya untuk surat, paket, dan waskat.
Kantornya terletak di dekat kantor polisi dan di seberang pusat perbelanjaan.
Terdapat juga penukaran uang dan ATM BTN di area tersebut.",4,8 tahun lalu
Kantor Pos Indonesia Tangerang,Mr Siahaan,"Saya justru senang karena pengiriman paket internasional lewat EMS cukup handal dan murah, minimal 2-3x lebih murah. Meskipun demikian, saya harus mengatakan bahwa mereka harus mereformasi sistem layanan pelanggan dan petugas meja dalam menyampaikan informasi terkini.

Kami menelepon kantor pos melalui telepon tentang kami ingin mengirim paket ke AS dengan PO Box. Orang tersebut mengarahkan kami bahwa EMS adalah cabang layanan yang dilayani oleh Kantor Pos Indonesia untuk melakukan hal tersebut. Orang yang sama juga mengarahkan kami ke EMS terdekat yaitu di cabang Cibodas. Ternyata itu ditutup secara permanen pada saat kedatangan.

Kami menelepon lagi dan kali ini kami diminta ke kantor pusat wilayah di pusat kota Tangerang. Setibanya kami menemukan bahwa itu sedang beroperasi. Jadi pergilah ke petugas EMS dan sebutkan bahwa kami akan mengirimkan paket ke alamat PO Box. Orang itu menerimanya. Bagus kan?

Lihatlah beberapa minggu kemudian kami memutuskan untuk menindaklanjutinya karena kami belum mendengar apa pun tentang pengirimannya. Kami diberitahu oleh petugas yang berwenang bahwa paket saya harus dikembalikan karena mereka tidak dapat menerima paket dengan alamat PO Box. Untuk mendapatkan refund harus ada biaya 10% (atau mungkin 12%). YIKES. Uggh. Halo orang yang menerima paket kami mengatakan tidak ada masalah dalam mengirim paket ke alamat PO Box. Selanjutnya kami harus mengeluarkan biaya ekstra hanya untuk mendapatkan refund akibat kelalaian karyawan dalam menerima paket kami. Terakhir, kami harus mencari tahu sendiri.

Sisi positifnya, layanan EMS adalah layanan pengiriman internasional yang dapat diandalkan ke AS. Bersulang.",1,Diedit 4 tahun lalu
Kantor Pos Indonesia Tangerang,Christian Aditya,Layanannya buruk sekali. Jangan pernah percaya Pos Indonesia. Situs webnya mengatakan buka sampai jam 10 malam. Tetapi ketika saya berkunjung ke sana tertulis jam 7.30 adalah waktu tutupnya. Saya berkunjung lagi pada hari Minggu karena ada …,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,T. Sullivan,"Saya sudah pernah mengirim paket ke luar negeri sebelumnya dan tidak pernah mengalami ketidakmampuan seperti itu. Pria di konter membutuhkan waktu 20 menit hanya untuk menemukan formulir yang tepat, ketika sudah jelas bahwa dia tidak tahu bagaimana melakukan pekerjaannya, dia mengirimi saya pesan untuk kembali keesokan harinya! Saya memiliki jadwal yang sibuk dan menyediakan waktu khusus untuk mengirimkan paket saya. Mengapa pelanggan harus merasa sangat tidak nyaman karena ketidakmampuan pekerja!?",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Nerissa Archangely,"Layanan pengiriman terburuk yang pernah ada!!
Sikap stafnya buruk, tidak ada langkah-langkah pencegahan COVID-19 sama sekali, kualitas penanganan paketnya buruk, mereka hanya menerima uang tunai, sementara kami menghindari kontak, satu-satunya ATM yang mereka miliki adalah BJB dan tidak berfungsi. CS di live chat juga sangat lambat responsnya dan tidak informatif, saya menelepon pusat panggilan tetapi diarahkan untuk menghubungi melalui media sosial, benar-benar membuang-buang waktu dan uang!
Yang terburuk yang harus saya bayar untuk mengklaim paket saya!

Jangan pernah berani mencoba pengiriman dengan Pos Indonesia!",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,The Fluffybutts Story,"Paket ekspres macet selama 5 hari, tidak ada kesopanan untuk menghubungi pengirim atau penerima barang. Call Center juga tidak dapat dimintai pertanggungjawaban untuk mencari informasi valid atau mengejar status paket, hanya membaca apa yang ada di sistem. layanan yang tidak dapat dipercaya!",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Abdel Haq F - Ligno SC,"Cukup bersih, tidak mempunyai cukup pena untuk menulis formulir",4,7 tahun lalu
Kantor Pos Indonesia Tangerang,deer emili,"Pelayanannya sangat buruk. Salah satu staf Anda tidak sabar dalam menangani pelanggan. Bahkan nada bicaranya agak meninggi. Serius, saya juga bekerja sebagai front liner. Pelayanannya sangat buruk. Anda harus memeriksa apakah staf Anda cakap atau tidak sebelum Anda mempekerjakannya.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Gunawan,Fasilitas dan tenaga kerja yang buruk. Petugas CS berusaha menyangkal bahwa paket sudah 7 hari ada di sini dan belum sampai ke alamat saya. Perlu mendorong. Malas dan tidak peduli sama sekali kepada pelanggan. Pelayanan yang sangat buruk.,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Kristiana marge Fandy,"Mereka kehilangan paket saya dan sampai sekarang mereka masih tidak mengakuinya. Ironisnya, paket itu hanya untuk wilayah Jabodetabek (dari Kantor Pos Tangerang ke alamat di Alam Sutera).",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Chapchai Fuyunghai,"sangat tidak profesional, tidak dapat dihubungi, tidak memberitahukan status barang kepada pelanggan",1,8 tahun lalu
Kantor Pos Indonesia Tangerang,Ragam post,Oke,5,4 minggu lalu
Kantor Pos Indonesia Tangerang,Kartalim Kantor pos,"Jasa kurir terbaik.adalah yang terbaik,prinsipal terbaik..",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Reza Ibnu,Bagus,5,sebulan lalu
Kantor Pos Indonesia Tangerang,everything,"Mereka tidak bertanggung jawab dan kantor pos terburuk yang pernah saya lihat, bahkan saku saya tidak dikirimkan kepada saya, tetapi mereka melaporkan bahwa kami telah mengirimkan saku Anda.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Fakhri Marzuqi,Di sebelahnya ada toko yang menjual uang-uang lama... Harganya juga masuk akal.,5,7 tahun lalu
Kantor Pos Indonesia Tangerang,Priscilla Tiwow,Petugas keamanannya sangat membantu dan layanan petugas konternya sangat cepat. Pertahankan! 👍👍👍 …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Firdausi Nuzula,Saya sangat kecewa dengan kantor POS Indonesia ini. Saya sudah menelepon kantor ini ratusan kali tetapi tidak ada yang menjawab panggilan saya.,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Kevin,"POSTINGAN YANG SANGAT BURUK
Paket saya dari luar negeri belum sampai
Sudah sebulan",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,the beast,"Oke, minum",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Jajat Sudrajat,kantornya sangat bagus.. adalah rumah terbaik,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Indra Ramadhan,Ambil barang dari luar negeri,5,9 tahun lalu
Kantor Pos Indonesia Tangerang,Rahman Hermawan,Kantor Pos Hebat Yang Pernah Ada,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Minato Lampung,Kabar baik,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,"steven ,-",Salah satu kantor pos terbesar di kota ini,3,8 tahun lalu
Kantor Pos Indonesia Tangerang,Christian Aditya,"Layanannya buruk sekali. Jangan pernah percaya Pos Indonesia. Situs webnya mengatakan buka sampai jam 10 malam. Tetapi ketika saya berkunjung ke sana tertulis jam 7.30 adalah waktu tutupnya. Saya berkunjung lagi pada hari Minggu karena ada tanda di sana yang mengatakan mereka buka sampai jam 2 pada hari Minggu. Tetapi ternyata saya tidak bisa menerima paket luar negeri saya pada akhir pekan. Ketika saya bertanya kepada staf tentang info lebih lanjut, mereka hanya berkata ""Saya tidak tahu"". Buang-buang waktu saja. Bayar lebih banyak dan dapatkan layanan yang lebih baik.",1,5 tahun lalu
